6.109575976477317205e-01,5.930231715948666160e-01,5.810519962681683914e-01,5.688900219799959412e-01,5.549850375858281781e-01,5.399573556336090263e-01,5.251259241221547525e-01,5.121354346026861792e-01,5.015122772114020133e-01,4.924503797517805759e-01,4.849501502887837989e-01,4.785426733334197658e-01,4.735962747186683308e-01,4.694679817957587709e-01,4.660733033540686576e-01,4.631821121583514778e-01,4.605782222295006223e-01,4.581534250118695639e-01,4.562961847955461780e-01,4.544723036066753985e-01,4.528514137563284248e-01,4.513250255658915466e-01,4.502573915124996606e-01,4.491857377145718200e-01,4.480410540924924523e-01,4.471781859422394589e-01,4.464438857666615523e-01,4.457924962604246089e-01,4.453379834710455842e-01,4.446506352257745265e-01
5.758558445363305411e-01,5.007872698476060203e-01,4.765166790915505435e-01,4.664937794802460624e-01,4.570534825800128820e-01,4.490760893809350729e-01,4.439376919621191853e-01,4.415621354783964003e-01,4.404112638224506049e-01,4.399785504575212669e-01,4.397189660451109594e-01,4.411032205423892627e-01,4.428544418950094985e-01,4.452919196405466518e-01,4.481864053528272773e-01,4.531663601306760158e-01,4.576829573320533306e-01,4.617865018437226077e-01,4.662177792525599718e-01,4.703339160255276541e-01,4.776885436484393233e-01,4.831199749152266243e-01,4.887747387441352398e-01,4.946158402927553488e-01,5.013148663642118530e-01,5.100674348054832219e-01,5.187082397862908811e-01,5.265431018931783225e-01,5.340135067343353414e-01,5.413985759879289539e-01
6.792705747798759575e-01,6.636516031895788315e-01,6.521785807963073056e-01,6.421046163003020224e-01,6.331012247428441375e-01,6.254708056426484530e-01,6.191196056288391647e-01,6.139426647626538003e-01,6.097229584970123017e-01,6.062830542513690801e-01,6.033889373798582145e-01,6.008983402730575518e-01,5.987171883695621144e-01,5.967730536026906174e-01,5.949849476752293587e-01,5.933275732226179766e-01,5.917446948495692638e-01,5.902484683210511562e-01,5.887899160800832421e-01,5.873770309291657110e-01,5.859806218178351678e-01,5.846217015104032688e-01,5.832926897456214288e-01,5.819847032050802227e-01,5.806995091580444690e-01,5.794423203166831904e-01,5.782125855349474763e-01,5.769820384850889994e-01,5.757523874341566872e-01,5.745143055030864643e-01
